Date,Open,High,Low,Close,Vol,OI
10/20/2014,0.2045,0.2045,0.2045,0.2045,0,0
10/21/2014,0.20095,0.20095,0.20095,0.20095,0,0
10/22/2014,0.2079,0.2079,0.2079,0.2079,0,0
10/23/2014,0.1978,0.1978,0.1978,0.1978,0,0
10/24/2014,0.20015,0.20015,0.20015,0.20015,0,0
10/27/2014,0.19435,0.19435,0.19435,0.19435,0,0
10/28/2014,0.199,0.199,0.199,0.199,0,0
10/29/2014,0.202,0.202,0.202,0.202,0,0
10/30/2014,0.20235,0.20235,0.20235,0.20235,0,0
10/31/2014,0.1966,0.1966,0.1966,0.1966,0,0
11/3/2014,0.2006,0.2006,0.2006,0.2006,0,0
11/4/2014,0.19255,0.19255,0.19255,0.19255,0,0
11/5/2014,0.1922,0.1922,0.1922,0.1922,0,0
11/6/2014,0.1882,0.1882,0.1882,0.1882,0,0
11/7/2014,0.18815,0.18815,0.18815,0.18815,0,0
11/10/2014,0.19635,0.19635,0.19635,0.19635,0,0
11/11/2014,0.189,0.189,0.189,0.189,0,0
11/12/2014,0.1883,0.1883,0.1883,0.1883,0,0
11/13/2014,0.1893,0.1893,0.1893,0.1893,0,0
11/14/2014,0.18715,0.18715,0.18715,0.18715,0,0
11/17/2014,0.19675,0.19675,0.19675,0.19675,0,0
11/18/2014,0.19075,0.19075,0.19075,0.19075,0,0
11/19/2014,0.1951,0.1951,0.1951,0.1951,0,0
11/20/2014,0.1922,0.1922,0.1922,0.1922,0,0
11/21/2014,0.20345,0.20345,0.20345,0.20345,0,0
11/24/2014,0.20005,0.20005,0.20005,0.20005,0,0
11/25/2014,0.20055,0.20055,0.20055,0.20055,0,0
11/26/2014,0.21835,0.21835,0.21835,0.21835,0,0
11/28/2014,0.21465,0.21465,0.21465,0.21465,0,0
12/1/2014,0.19925,0.19925,0.19925,0.19925,0,0
12/2/2014,0.1959,0.1959,0.1959,0.1959,0,0
12/3/2014,0.191,0.191,0.191,0.191,0,0
12/4/2014,0.19175,0.19175,0.19175,0.19175,0,0
12/5/2014,0.19285,0.19285,0.19285,0.19285,0,0
12/8/2014,0.19305,0.19305,0.19305,0.19305,0,0
12/9/2014,0.1931,0.1931,0.1931,0.1931,0,0
12/10/2014,0.18865,0.18865,0.18865,0.18865,0,0
12/11/2014,0.18515,0.18515,0.18515,0.18515,0,0
12/12/2014,0.1843,0.1843,0.1843,0.1843,0,0
12/15/2014,0.17605,0.17605,0.17605,0.17605,0,0
12/16/2014,0.1563,0.1563,0.1563,0.1563,0,0
12/17/2014,0.1823,0.1823,0.1823,0.1823,0,0
12/18/2014,0.18595,0.18595,0.18595,0.18595,0,0
12/19/2014,0.1838,0.1838,0.1838,0.1838,0,0
12/22/2014,0.1836,0.1836,0.1836,0.1836,0,0
12/23/2014,0.1763,0.1763,0.1763,0.1763,0,0
12/24/2014,0.18635,0.18635,0.18635,0.18635,0,0
12/26/2014,0.18295,0.18295,0.18295,0.18295,0,0
12/29/2014,0.17435,0.17435,0.17435,0.17435,0,0
12/30/2014,0.177,0.177,0.177,0.177,0,0
12/31/2014,0.19165,0.19165,0.19165,0.19165,0,0
1/2/2015,0.18875,0.18875,0.18875,0.18875,0,0
1/5/2015,0.18825,0.18825,0.18825,0.18825,0,0
1/6/2015,0.17335,0.17335,0.17335,0.17335,0,0
1/7/2015,0.1754,0.1754,0.1754,0.1754,0,0
1/8/2015,0.17735,0.17735,0.17735,0.17735,0,0
1/9/2015,0.1798,0.1798,0.1798,0.1798,0,0
1/12/2015,0.1656,0.1656,0.1656,0.1656,0,0
1/13/2015,0.1802,0.1802,0.1802,0.1802,0,0
1/14/2015,0.17545,0.17545,0.17545,0.17545,0,0
1/15/2015,0.17,0.17,0.17,0.17,0,0
1/16/2015,0.18005,0.18005,0.18005,0.18005,0,0
1/20/2015,0.179,0.179,0.179,0.179,0,0
1/21/2015,0.17845,0.17845,0.17845,0.17845,0,0
1/22/2015,0.1854,0.1854,0.1854,0.1854,0,0
1/23/2015,0.17485,0.17485,0.17485,0.17485,0,0
1/26/2015,0.17335,0.17335,0.17335,0.17335,0,0
1/27/2015,0.1769,0.1769,0.1769,0.1769,0,0
1/28/2015,0.17995,0.17995,0.17995,0.17995,0,0
1/29/2015,0.17285,0.17285,0.17285,0.17285,0,0
1/30/2015,0.17,0.17,0.17,0.17,0,0
2/2/2015,0.1671,0.1671,0.1671,0.1671,0,0
2/3/2015,0.1633,0.1633,0.1633,0.1633,0,0
2/4/2015,0.1741,0.1741,0.1741,0.1741,0,0
2/5/2015,0.1633,0.1633,0.1633,0.1633,0,0
2/6/2015,0.1541,0.1541,0.1541,0.1541,0,0
2/9/2015,0.1535,0.1535,0.1535,0.1535,0,0
2/10/2015,0.1497,0.1497,0.1497,0.1497,0,0
2/11/2015,0.1535,0.1535,0.1535,0.1535,0,0
2/12/2015,0.16195,0.16195,0.16195,0.16195,0,0
2/13/2015,0.15835,0.15835,0.15835,0.15835,0,0
2/17/2015,0.17895,0.17895,0.17895,0.17895,0,0
2/18/2015,0.15575,0.15575,0.15575,0.15575,0,0
2/19/2015,0.1603,0.1603,0.1603,0.1603,0,0
2/20/2015,0.1575,0.1575,0.1575,0.1575,0,0
2/23/2015,0.1767,0.1767,0.1767,0.1767,0,0
2/24/2015,0.16475,0.16475,0.16475,0.16475,0,0
2/25/2015,0.1531,0.1531,0.1531,0.1531,0,0
2/26/2015,0.1596,0.1596,0.1596,0.1596,0,0
2/27/2015,0.15105,0.15105,0.15105,0.15105,0,0
3/2/2015,0.1508,0.1508,0.1508,0.1508,0,0
3/3/2015,0.1609,0.1609,0.1609,0.1609,0,0
3/4/2015,0.1534,0.1534,0.1534,0.1534,0,0
3/5/2015,0.15115,0.15115,0.15115,0.15115,0,0
3/6/2015,0.14725,0.14725,0.14725,0.14725,0,0
3/9/2015,0.1281,0.1281,0.1281,0.1281,0,0
3/10/2015,0.14545,0.14545,0.14545,0.14545,0,0
3/11/2015,0.1351,0.1351,0.1351,0.1351,0,0
3/12/2015,0.1294,0.1294,0.1294,0.1294,0,0
3/13/2015,0.1254,0.1254,0.1254,0.1254,0,0
3/16/2015,0.1406,0.1406,0.1406,0.1406,0,0
3/17/2015,0.1345,0.1345,0.1345,0.1345,0,0
3/18/2015,0.13325,0.13325,0.13325,0.13325,0,0
3/19/2015,0.11835,0.11835,0.11835,0.11835,0,0
3/20/2015,0.1235,0.1235,0.1235,0.1235,0,0
3/23/2015,0.1256,0.1256,0.1256,0.1256,0,0
3/24/2015,0.12835,0.12835,0.12835,0.12835,0,0
3/25/2015,0.1365,0.1365,0.1365,0.1365,0,0
3/26/2015,0.1198,0.1198,0.1198,0.1198,0,0
3/27/2015,0.11585,0.11585,0.11585,0.11585,0,0
3/30/2015,0.1267,0.1267,0.1267,0.1267,0,0
3/31/2015,0.1202,0.1202,0.1202,0.1202,0,0
4/1/2015,0.1223,0.1223,0.1223,0.1223,0,0
4/2/2015,0.122,0.122,0.122,0.122,0,0
4/3/2015,0.16085,0.16085,0.16085,0.16085,0,0
4/6/2015,0.1223,0.1223,0.1223,0.1223,0,0
4/7/2015,0.1243,0.1243,0.1243,0.1243,0,0
4/8/2015,0.14135,0.14135,0.14135,0.14135,0,0
4/9/2015,0.13495,0.13495,0.13495,0.13495,0,0
4/10/2015,0.12745,0.12745,0.12745,0.12745,0,0
4/13/2015,0.1327,0.1327,0.1327,0.1327,0,0
4/14/2015,0.13185,0.13185,0.13185,0.13185,0,0
4/15/2015,0.13395,0.13395,0.13395,0.13395,0,0
4/16/2015,0.1405,0.1405,0.1405,0.1405,0,0
4/17/2015,0.1267,0.1267,0.1267,0.1267,0,0
4/20/2015,0.1296,0.1296,0.1296,0.1296,0,0
4/21/2015,0.1677,0.1677,0.1677,0.1677,0,0
4/22/2015,0.13665,0.13665,0.13665,0.13665,0,0
4/23/2015,0.1072,0.1072,0.1072,0.1072,0,0
4/24/2015,0.14205,0.14205,0.14205,0.14205,0,0
4/27/2015,0.15155,0.15155,0.15155,0.15155,0,0
4/28/2015,0.14365,0.14365,0.14365,0.14365,0,0
4/29/2015,0.13865,0.13865,0.13865,0.13865,0,0
4/30/2015,0.14425,0.14425,0.14425,0.14425,0,0
5/1/2015,0.16725,0.16725,0.16725,0.16725,0,0
5/4/2015,0.12885,0.12885,0.12885,0.12885,0,0
5/5/2015,0.1443,0.1443,0.1443,0.1443,0,0
5/6/2015,0.14995,0.14995,0.14995,0.14995,0,0
5/7/2015,0.15785,0.15785,0.15785,0.15785,0,0
5/8/2015,0.15345,0.15345,0.15345,0.15345,0,0
5/11/2015,0.13945,0.13945,0.13945,0.13945,0,0
5/12/2015,0.15015,0.15015,0.15015,0.15015,0,0
5/13/2015,0.1811,0.1811,0.1811,0.1811,0,0
5/14/2015,0.15285,0.15285,0.15285,0.15285,0,0
5/15/2015,0.16775,0.16775,0.16775,0.16775,0,0
5/18/2015,0.1532,0.1532,0.1532,0.1532,0,0
5/19/2015,0.15985,0.15985,0.15985,0.15985,0,0
5/20/2015,0.1643,0.1643,0.1643,0.1643,0,0
5/21/2015,0.16185,0.16185,0.16185,0.16185,0,0
5/22/2015,0.1636,0.1636,0.1636,0.1636,0,0
5/26/2015,0.15645,0.15645,0.15645,0.15645,0,0
5/27/2015,0.16295,0.16295,0.16295,0.16295,0,0
5/28/2015,0.1814,0.1814,0.1814,0.1814,0,0
5/29/2015,0.1961,0.1961,0.1961,0.1961,0,0
6/1/2015,0.1433,0.1433,0.1433,0.1433,0,0
6/2/2015,0.13765,0.13765,0.13765,0.13765,0,0
6/3/2015,0.13505,0.13505,0.13505,0.13505,0,0
6/4/2015,0.1602,0.1602,0.1602,0.1602,0,0
6/5/2015,0.15235,0.15235,0.15235,0.15235,0,0
6/8/2015,0.141,0.141,0.141,0.141,0,0
6/9/2015,0.14645,0.14645,0.14645,0.14645,0,0
