DATETIME,price
2010-10-18,0.3104999999999999
2010-10-19,0.2997399999999998
2010-10-20,0.30711999999999984
2010-10-21,0.30379999999999985
2010-10-22,0.3048399999999999
2010-10-25,0.3093199999999998
2010-10-26,0.3058599999999998
2010-10-27,0.30103999999999986
2010-10-28,0.30425999999999986
2010-10-29,0.3036599999999998
2010-11-01,0.3039999999999998
2010-11-02,0.3093799999999999
2010-11-03,0.3140599999999998
2010-11-04,0.3178599999999998
2010-11-05,0.3130599999999999
2010-11-08,0.30813999999999986
2010-11-09,0.3092799999999999
2010-11-10,0.3082999999999998
2010-11-11,0.3013999999999999
2010-11-12,0.3018399999999999
2010-11-15,0.3010999999999998
2010-11-16,0.2944999999999999
2010-11-17,0.2966399999999998
2010-11-18,0.30067999999999984
2010-11-19,0.3017599999999998
2010-11-22,0.29913999999999985
2010-11-23,0.29081999999999986
2010-11-24,0.29045999999999983
2010-11-26,0.28305999999999987
2010-11-29,0.27471999999999985
2010-11-30,0.2780199999999998
2010-12-01,0.2829999999999998
2010-12-02,0.2858999999999998
2010-12-03,0.2911799999999999
2010-12-06,0.2874199999999999
2010-12-07,0.28559999999999985
2010-12-08,0.2838599999999999
2010-12-09,0.28337999999999985
2010-12-10,0.2839599999999999
2010-12-13,0.29049999999999987
2010-12-14,0.2910799999999999
2010-12-15,0.28623999999999983
2010-12-16,0.2866399999999999
2010-12-17,0.28623999999999983
2010-12-20,0.2834199999999999
2010-12-21,0.2824399999999999
2010-12-22,0.28389999999999993
2010-12-23,0.2862999999999999
2010-12-27,0.2855399999999999
2010-12-28,0.2839999999999999
2010-12-29,0.2885399999999999
2010-12-30,0.29093999999999987
2010-12-31,0.29359999999999986
2011-01-03,0.29393999999999987
2011-01-04,0.29679999999999984
2011-01-05,0.29469999999999985
2011-01-06,0.29169999999999985
2011-01-07,0.2880999999999999
2011-01-10,0.2870799999999999
2011-01-11,0.2917599999999999
2011-01-12,0.29723999999999984
2011-01-13,0.3001999999999999
2011-01-14,0.30023999999999984
2011-01-18,0.3011999999999999
2011-01-19,0.30311999999999983
2011-01-20,0.30169999999999986
2011-01-21,0.3060999999999999
2011-01-24,0.3075399999999999
2011-01-25,0.30823999999999985
2011-01-26,0.3078599999999999
2011-01-27,0.3075199999999999
2011-01-28,0.3008799999999999
2011-01-31,0.3041999999999999
2011-02-01,0.3104399999999998
2011-02-02,0.3091599999999999
2011-02-03,0.3052999999999999
2011-02-04,0.3052999999999999
2011-02-07,0.30647999999999986
2011-02-08,0.30735999999999986
2011-02-09,0.30757999999999985
2011-02-10,0.3025199999999999
2011-02-11,0.30203999999999986
2011-02-14,0.2980599999999999
2011-02-15,0.29981999999999986
2011-02-16,0.30357999999999985
2011-02-17,0.30513999999999986
2011-02-18,0.3059799999999999
2011-02-22,0.30081999999999987
2011-02-23,0.3022799999999999
2011-02-24,0.30291999999999986
2011-02-25,0.3021999999999999
2011-02-28,0.30567999999999984
2011-03-01,0.30259999999999987
2011-03-02,0.3057399999999999
2011-03-03,0.30703999999999987
2011-03-04,0.3084399999999998
2011-03-07,0.3086199999999999
2011-03-08,0.30689999999999984
2011-03-09,0.3061599999999999
2011-03-10,0.30057999999999985
2011-03-11,0.3038399999999999
2011-03-14,0.3041799999999999
2011-03-15,0.3031799999999999
2011-03-16,0.2969999999999998
2011-03-17,0.30213999999999985
2011-03-18,0.30547999999999986
2011-03-21,0.3107199999999998
2011-03-22,0.3097599999999998
2011-03-23,0.3076199999999999
2011-03-24,0.3101999999999998
2011-03-25,0.3083199999999998
