Time,Open,High,Low,Close,Volume
2023-06-16T05:00:00+0000,0.6192,0.6192,0.6192,0.6192,0
2023-06-20T05:00:00+0000,0.61185,0.61185,0.61185,0.61185,0
2023-06-21T05:00:00+0000,0.617,0.617,0.617,0.617,0
2023-06-22T05:00:00+0000,0.6138,0.6138,0.6138,0.6138,0
2023-06-23T05:00:00+0000,0.60955,0.60955,0.60955,0.60955,0
2023-06-26T05:00:00+0000,0.613,0.613,0.613,0.613,0
2023-06-27T05:00:00+0000,0.61305,0.61305,0.61305,0.61305,0
2023-06-28T05:00:00+0000,0.60465,0.60465,0.60465,0.60465,0
2023-06-29T05:00:00+0000,0.6036,0.6036,0.6036,0.6036,0
2023-06-30T05:00:00+0000,0.6105,0.6105,0.6105,0.6105,0
2023-07-03T05:00:00+0000,0.612,0.612,0.612,0.612,0
2023-07-05T05:00:00+0000,0.6149,0.6149,0.6149,0.6149,0
2023-07-06T05:00:00+0000,0.6127,0.6127,0.6127,0.6127,0
2023-07-07T05:00:00+0000,0.61655,0.61655,0.61655,0.61655,0
2023-07-10T05:00:00+0000,0.6167,0.6167,0.6167,0.6167,0
2023-07-11T05:00:00+0000,0.61465,0.61465,0.61465,0.61465,0
2023-07-12T05:00:00+0000,0.6256,0.6256,0.6256,0.6256,0
2023-07-13T05:00:00+0000,0.63495,0.63495,0.63495,0.63495,0
2023-07-14T05:00:00+0000,0.6338,0.6338,0.6338,0.6338,0
2023-07-17T05:00:00+0000,0.63,0.63,0.63,0.63,0
2023-07-18T05:00:00+0000,0.62435,0.62435,0.62435,0.62435,0
2023-07-19T05:00:00+0000,0.62195,0.62195,0.62195,0.62195,0
2023-07-20T05:00:00+0000,0.61845,0.61845,0.61845,0.61845,0
2023-07-21T05:00:00+0000,0.61345,0.61345,0.61345,0.61345,0
2023-07-24T05:00:00+0000,0.61695,0.61695,0.61695,0.61695,0
2023-07-25T05:00:00+0000,0.6199,0.6199,0.6199,0.6199,0
2023-07-26T05:00:00+0000,0.6206,0.6206,0.6206,0.6206,0
2023-07-27T05:00:00+0000,0.61525,0.61525,0.61525,0.61525,0
2023-07-28T05:00:00+0000,0.61255,0.61255,0.61255,0.61255,0
2023-07-31T05:00:00+0000,0.61845,0.61845,0.61845,0.61845,0
2023-08-01T05:00:00+0000,0.6113,0.6113,0.6113,0.6113,0
2023-08-02T05:00:00+0000,0.60575,0.60575,0.60575,0.60575,0
