Time,Open,High,Low,Close,Volume
2023-11-09T06:00:00+0000,0.0067685,0.006772,0.006745,0.006747499999999999,357
2023-11-10T06:00:00+0000,0.006746500000000001,0.0067504999999999996,0.006733499999999999,0.0067345,350
2023-11-13T06:00:00+0000,0.0067375,0.00675,0.00672,0.006733499999999999,318
2023-11-14T06:00:00+0000,0.00673,0.0067954999999999995,0.00672,0.0067875,460
2023-11-15T06:00:00+0000,0.006784999999999999,0.0067985,0.006739,0.00674,661
2023-11-16T06:00:00+0000,0.0067395,0.0067845,0.006735,0.0067705,242
2023-11-17T06:00:00+0000,0.006768000000000001,0.0068325,0.0067625,0.006813,1326
2023-11-20T06:00:00+0000,0.006810500000000001,0.006881999999999999,0.006797,0.0068735,1908
2023-11-21T06:00:00+0000,0.0068735,0.006925,0.0068595,0.0068715,2927
2023-11-22T06:00:00+0000,0.006873000000000001,0.0068815,0.0068025,0.006809999999999999,2810
2023-11-24T06:00:00+0000,0.006813,0.006841,0.0068035,0.006811,1541
2023-11-27T06:00:00+0000,0.006809,0.0068545,0.006804000000000001,0.006852500000000001,1233
2023-11-28T06:00:00+0000,0.006853,0.006911,0.0068415,0.0069064999999999994,4093
2023-11-29T06:00:00+0000,0.0069105,0.006940000000000001,0.006882500000000001,0.006913,6740
2023-11-30T06:00:00+0000,0.0069155,0.0069275000000000005,0.0068505,0.006864,3898
2023-12-01T06:00:00+0000,0.0068665,0.006934999999999999,0.0068575,0.006927,5030
2023-12-04T06:00:00+0000,0.0069310000000000005,0.006955500000000001,0.006897499999999999,0.0069045,8805
2023-12-05T06:00:00+0000,0.006911,0.006938,0.006899,0.006905500000000001,10386
2023-12-06T06:00:00+0000,0.0069099999999999995,0.006920999999999999,0.0068920000000000006,0.0068995,8828
2023-12-07T06:00:00+0000,0.006901000000000001,0.007174,0.006899,0.007084,45926
2023-12-08T06:00:00+0000,0.0070485,0.0071295,0.006997,0.00701,35684
2023-12-11T06:00:00+0000,0.0070065,0.007015,0.0069315,0.006952,58106
2023-12-12T06:00:00+0000,0.006952,0.007019,0.00695,0.0069775,76010
2023-12-13T06:00:00+0000,0.006984999999999999,0.0071200000000000005,0.0069575,0.007095000000000001,111096
2023-12-14T06:00:00+0000,0.007117,0.0072015000000000004,0.007103,0.007152500000000001,149445
2023-12-15T06:00:00+0000,0.007153499999999999,0.0071765,0.007124500000000001,0.007138500000000001,191056
2023-12-18T06:00:00+0000,0.0071395,0.0071435000000000005,0.007089,0.0071025,117529
2023-12-19T06:00:00+0000,0.007106,0.007133499999999999,0.006998999999999999,0.0070504999999999995,217308
2023-12-20T06:00:00+0000,0.0070535,0.0070815,0.0070405,0.0070545,133827
2023-12-21T06:00:00+0000,0.007069,0.007137999999999999,0.0070625,0.007128499999999999,145857
2023-12-22T06:00:00+0000,0.007133,0.007147,0.007107,0.0071155,127019
2023-12-26T06:00:00+0000,0.0071205,0.007134000000000001,0.007105500000000001,0.007113500000000001,61411
2023-12-27T06:00:00+0000,0.0071185,0.007159,0.007094,0.007142,136527
2023-12-28T06:00:00+0000,0.007145,0.007217,0.007144499999999999,0.007155,151956
2023-12-29T06:00:00+0000,0.007157500000000001,0.007188,0.0071305000000000006,0.007176,128320
2024-01-02T06:00:00+0000,0.007178,0.007187000000000001,0.007115000000000001,0.007128499999999999,133498
2024-01-03T06:00:00+0000,0.007124500000000001,0.007134000000000001,0.0070405,0.007064,184212
2024-01-04T06:00:00+0000,0.007063,0.007079,0.0069815,0.006993999999999999,167298
2024-01-05T06:00:00+0000,0.006991,0.0070314999999999996,0.006925499999999999,0.006989499999999999,227894
2024-01-08T06:00:00+0000,0.006992,0.0070290000000000005,0.006977,0.007026,79105
