Time,Open,High,Low,Close,Volume
2019-12-03T06:00:00+0000,1.1354,1.1354,1.1354,1.1354,0
2019-12-04T06:00:00+0000,1.136,1.136,1.136,1.136,0
2019-12-05T06:00:00+0000,1.138,1.138,1.138,1.138,0
2019-12-06T06:00:00+0000,1.1369,1.1369,1.1369,1.1369,0
2019-12-09T06:00:00+0000,1.1388,1.1388,1.1388,1.1388,0
2019-12-10T06:00:00+0000,1.1443,1.1443,1.1443,1.1443,0
2019-12-11T06:00:00+0000,1.1462,1.1462,1.1462,1.1462,0
2019-12-12T06:00:00+0000,1.1432,1.1432,1.1432,1.1432,0
2019-12-13T06:00:00+0000,1.1424,1.1424,1.1424,1.1424,0
2019-12-16T06:00:00+0000,1.1476,1.1476,1.1476,1.1476,0
2019-12-17T06:00:00+0000,1.1502,1.1502,1.1502,1.1502,0
2019-12-18T06:00:00+0000,1.1506,1.1506,1.1506,1.1506,0
2019-12-19T06:00:00+0000,1.1511,1.1511,1.1511,1.1511,0
2019-12-20T06:00:00+0000,1.1459,1.1459,1.1459,1.1459,0
2019-12-23T06:00:00+0000,1.1473,1.1473,1.1473,1.1473,0
2019-12-24T06:00:00+0000,1.1486,1.1486,1.1486,1.1486,0
2019-12-26T06:00:00+0000,1.1475,1.1475,1.1475,1.1475,0
2019-12-27T06:00:00+0000,1.1543,1.1543,1.1543,1.1543,0
2019-12-30T06:00:00+0000,1.1589,1.1589,1.1589,1.1589,0
2019-12-31T06:00:00+0000,1.1615,1.1615,1.1615,1.1615,0
2020-01-02T06:00:00+0000,1.1546,1.1546,1.1546,1.1546,0
2020-01-03T06:00:00+0000,1.1528,1.1528,1.1528,1.1528,0
2020-01-06T06:00:00+0000,1.1569,1.1569,1.1569,1.1569,0
2020-01-07T06:00:00+0000,1.1553,1.1553,1.1553,1.1553,0
2020-01-08T06:00:00+0000,1.1533,1.1533,1.1533,1.1533,0
2020-01-09T06:00:00+0000,1.1524,1.1524,1.1524,1.1524,0
2020-01-10T06:00:00+0000,1.1515,1.1515,1.1515,1.1515,0
2020-01-13T06:00:00+0000,1.1534,1.1534,1.1534,1.1534,0
2020-01-14T06:00:00+0000,1.1576,1.1576,1.1576,1.1576,0
2020-01-15T06:00:00+0000,1.1628,1.1628,1.1628,1.1628,0
2020-01-16T06:00:00+0000,1.1643,1.1643,1.1643,1.1643,0
2020-01-17T06:00:00+0000,1.1608,1.1608,1.1608,1.1608,0
2020-01-21T06:00:00+0000,1.1596,1.1596,1.1596,1.1596,0
2020-01-22T06:00:00+0000,1.1591,1.1591,1.1591,1.1591,0
2020-01-23T06:00:00+0000,1.1575,1.1575,1.1575,1.1575,0
2020-01-24T06:00:00+0000,1.1531,1.1531,1.1531,1.1531,0
2020-01-27T06:00:00+0000,1.1525,1.1525,1.1525,1.1525,0
2020-01-28T06:00:00+0000,1.1485,1.1485,1.1485,1.1485,0
2020-01-29T06:00:00+0000,1.1465,1.1465,1.1465,1.1465,0
2020-01-30T06:00:00+0000,1.147,1.147,1.147,1.147,0
2020-01-31T06:00:00+0000,1.1540000000000001,1.1540000000000001,1.1540000000000001,1.1540000000000001,0
2020-02-03T06:00:00+0000,1.1506,1.1506,1.1506,1.1506,0
2020-02-04T06:00:00+0000,1.1498,1.1498,1.1498,1.1498,0
2020-02-05T06:00:00+0000,1.145,1.145,1.145,1.145,0
2020-02-06T06:00:00+0000,1.1423,1.1423,1.1423,1.1423,0
2020-02-07T06:00:00+0000,1.1379,1.1379,1.1379,1.1379,0
2020-02-10T06:00:00+0000,1.1365,1.1365,1.1365,1.1365,0
2020-02-11T06:00:00+0000,1.1399,1.1399,1.1399,1.1399,0
2020-02-12T06:00:00+0000,1.1387,1.1387,1.1387,1.1387,0
2020-02-13T06:00:00+0000,1.1379,1.1379,1.1379,1.1379,0
2020-02-14T06:00:00+0000,1.1332,1.1332,1.1332,1.1332,0
2020-02-18T06:00:00+0000,1.1326,1.1326,1.1326,1.1326,0
2020-02-19T06:00:00+0000,1.133,1.133,1.133,1.133,0
2020-02-20T06:00:00+0000,1.1320000000000001,1.1320000000000001,1.1320000000000001,1.1320000000000001,0
2020-02-21T06:00:00+0000,1.1362,1.1362,1.1362,1.1362,0
2020-02-24T06:00:00+0000,1.1299,1.1299,1.1299,1.1299,0
2020-02-25T06:00:00+0000,1.1329,1.1329,1.1329,1.1329,0
2020-02-26T06:00:00+0000,1.1335,1.1335,1.1335,1.1335,0
2020-02-27T06:00:00+0000,1.1385,1.1385,1.1385,1.1385,0
2020-02-28T06:00:00+0000,1.1387,1.1387,1.1387,1.1387,0
2020-03-02T06:00:00+0000,1.147,1.147,1.147,1.147,0
2020-03-03T06:00:00+0000,1.1379,1.1379,1.1379,1.1379,0
2020-03-04T06:00:00+0000,1.1403,1.1403,1.1403,1.1403,0
2020-03-05T06:00:00+0000,1.148,1.148,1.148,1.148,0
2020-03-06T06:00:00+0000,1.1612,1.1612,1.1612,1.1612,0
2020-03-09T05:00:00+0000,1.1712,1.1712,1.1712,1.1712,0
2020-03-10T05:00:00+0000,1.1540000000000001,1.1540000000000001,1.1540000000000001,1.1540000000000001,0
2020-03-11T05:00:00+0000,1.1507,1.1507,1.1507,1.1507,0
2020-03-12T05:00:00+0000,1.1409,1.1409,1.1409,1.1409,0
2020-03-13T05:00:00+0000,1.1197,1.1197,1.1197,1.1197,0
2020-03-16T05:00:00+0000,1.1331,1.1331,1.1331,1.1331,0
2020-03-17T05:00:00+0000,1.1044,1.1044,1.1044,1.1044,0
2020-03-18T05:00:00+0000,1.1085,1.1085,1.1085,1.1085,0
2020-03-19T05:00:00+0000,1.079,1.079,1.079,1.079,0
2020-03-20T05:00:00+0000,1.0753,1.0753,1.0753,1.0753,0
2020-03-23T05:00:00+0000,1.0768,1.0768,1.0768,1.0768,0
2020-03-24T05:00:00+0000,1.0803,1.0803,1.0803,1.0803,0
2020-03-25T05:00:00+0000,1.0853,1.0853,1.0853,1.0853,0
2020-03-26T05:00:00+0000,1.1019,1.1019,1.1019,1.1019,0
2020-03-27T05:00:00+0000,1.1153,1.1153,1.1153,1.1153,0
2020-03-30T05:00:00+0000,1.1078,1.1078,1.1078,1.1078,0
2020-03-31T05:00:00+0000,1.1028,1.1028,1.1028,1.1028,0
2020-04-01T05:00:00+0000,1.0991,1.0991,1.0991,1.0991,0
2020-04-02T05:00:00+0000,1.0931,1.0931,1.0931,1.0931,0
2020-04-03T05:00:00+0000,1.0888,1.0888,1.0888,1.0888,0
2020-04-06T05:00:00+0000,1.0893,1.0893,1.0893,1.0893,0
2020-04-07T05:00:00+0000,1.1016,1.1016,1.1016,1.1016,0
2020-04-08T05:00:00+0000,1.0968,1.0968,1.0968,1.0968,0
2020-04-09T05:00:00+0000,1.1029,1.1029,1.1029,1.1029,0
2020-04-13T05:00:00+0000,1.1031,1.1031,1.1031,1.1031,0
2020-04-14T05:00:00+0000,1.1095,1.1095,1.1095,1.1095,0
2020-04-15T05:00:00+0000,1.1031,1.1031,1.1031,1.1031,0
2020-04-16T05:00:00+0000,1.0955,1.0955,1.0955,1.0955,0
2020-04-17T05:00:00+0000,1.0978,1.0978,1.0978,1.0978,0
2020-04-20T05:00:00+0000,1.0972,1.0972,1.0972,1.0972,0
2020-04-21T05:00:00+0000,1.0925,1.0925,1.0925,1.0925,0
2020-04-22T05:00:00+0000,1.0889,1.0889,1.0889,1.0889,0
2020-04-23T05:00:00+0000,1.0842,1.0842,1.0842,1.0842,0
2020-04-24T05:00:00+0000,1.0872,1.0872,1.0872,1.0872,0
2020-04-27T05:00:00+0000,1.0865,1.0865,1.0865,1.0865,0
2020-04-28T05:00:00+0000,1.0868,1.0868,1.0868,1.0868,0
2020-04-29T05:00:00+0000,1.084,1.084,1.084,1.084,0
2020-04-30T05:00:00+0000,1.0967,1.0967,1.0967,1.0967,0
2020-05-01T05:00:00+0000,1.1018,1.1018,1.1018,1.1018,0
2020-05-04T05:00:00+0000,1.0966,1.0966,1.0966,1.0966,0
2020-05-05T05:00:00+0000,1.091,1.091,1.091,1.091,0
2020-05-06T05:00:00+0000,1.0867,1.0867,1.0867,1.0867,0
2020-05-07T05:00:00+0000,1.0864,1.0864,1.0864,1.0864,0
2020-05-08T05:00:00+0000,1.0886,1.0886,1.0886,1.0886,0
2020-05-11T05:00:00+0000,1.0884,1.0884,1.0884,1.0884,0
2020-05-12T05:00:00+0000,1.0919,1.0919,1.0919,1.0919,0
2020-05-13T05:00:00+0000,1.0881,1.0881,1.0881,1.0881,0
2020-05-14T05:00:00+0000,1.0848,1.0848,1.0848,1.0848,0
2020-05-15T05:00:00+0000,1.0885,1.0885,1.0885,1.0885,0
2020-05-18T05:00:00+0000,1.0889,1.0889,1.0889,1.0889,0
2020-05-19T05:00:00+0000,1.091,1.091,1.091,1.091,0
2020-05-20T05:00:00+0000,1.0982,1.0982,1.0982,1.0982,0
2020-05-21T05:00:00+0000,1.0912,1.0912,1.0912,1.0912,0
2020-05-22T05:00:00+0000,1.0881,1.0881,1.0881,1.0881,0
2020-05-26T05:00:00+0000,1.0956,1.0956,1.0956,1.0956,0
2020-05-27T05:00:00+0000,1.0909,1.0909,1.0909,1.0909,0
2020-05-28T05:00:00+0000,1.0973,1.0973,1.0973,1.0973,0
2020-05-29T05:00:00+0000,1.0979999999999999,1.0979999999999999,1.0979999999999999,1.0979999999999999,0
2020-06-01T05:00:00+0000,1.0971,1.0971,1.0971,1.0971,0
2020-06-02T05:00:00+0000,1.0968,1.0968,1.0968,1.0968,0
2020-06-03T05:00:00+0000,1.0977,1.0977,1.0977,1.0977,0
2020-06-04T05:00:00+0000,1.1061,1.1061,1.1061,1.1061,0
2020-06-05T05:00:00+0000,1.0983,1.0983,1.0983,1.0983,0
2020-06-08T05:00:00+0000,1.1065,1.1065,1.1065,1.1065,0
2020-06-09T05:00:00+0000,1.1121,1.1121,1.1121,1.1121,0
2020-06-10T05:00:00+0000,1.1179999999999999,1.1179999999999999,1.1179999999999999,1.1179999999999999,0
2020-06-11T05:00:00+0000,1.1166,1.1166,1.1166,1.1166,0
2020-06-12T05:00:00+0000,1.1043,1.1043,1.1043,1.1043,0
