Time,Open,High,Low,Close,Volume
2023-11-09T06:00:00+0000,373.5,374.0,363.5,364.5,25
2023-11-10T06:00:00+0000,356.25,378.0,355.75,378.0,124
2023-11-13T06:00:00+0000,384.0,384.0,384.0,384.0,1
2023-11-14T06:00:00+0000,381.25,384.0,381.0,384.0,13
2023-11-15T06:00:00+0000,381.0,381.0,381.0,381.0,1
2023-11-16T06:00:00+0000,375.0,379.75,375.0,379.75,7
2023-11-17T06:00:00+0000,370.75,371.75,370.75,371.75,2
2023-11-20T06:00:00+0000,372.75,374.25,368.0,374.25,14
2023-11-21T06:00:00+0000,385.75,385.75,385.75,385.75,1
2023-11-22T06:00:00+0000,389.75,399.0,389.75,397.0,10
2023-11-24T06:00:00+0000,400.5,400.5,399.75,399.75,2
2023-11-27T06:00:00+0000,390.75,390.75,390.75,390.75,4
2023-11-28T06:00:00+0000,384.5,386.75,374.25,378.75,62
2023-11-29T06:00:00+0000,375.0,375.0,366.75,366.75,51
2023-11-30T06:00:00+0000,371.75,373.0,371.75,373.0,24
2023-12-01T06:00:00+0000,387.75,387.75,387.75,387.75,10
2023-12-04T06:00:00+0000,393.0,398.5,392.75,398.5,4
2023-12-05T06:00:00+0000,395.5,395.5,395.5,395.5,0
2023-12-06T06:00:00+0000,376.0,376.0,376.0,376.0,0
2023-12-07T06:00:00+0000,373.75,373.75,365.25,365.25,8
2023-12-08T06:00:00+0000,363.25,363.25,359.25,359.25,3
2023-12-11T06:00:00+0000,355.0,361.0,346.5,350.25,11
2023-12-12T06:00:00+0000,353.0,355.75,346.0,348.5,41
2023-12-13T06:00:00+0000,347.25,359.5,343.75,359.5,38
2023-12-14T06:00:00+0000,360.0,373.0,355.75,373.0,21
2023-12-15T06:00:00+0000,372.0,377.0,372.0,377.0,48
2023-12-18T06:00:00+0000,382.25,383.5,380.0,383.5,24
2023-12-19T06:00:00+0000,386.75,387.5,382.0,384.0,19
2023-12-20T06:00:00+0000,372.5,377.0,372.5,376.0,7
2023-12-21T06:00:00+0000,372.0,372.0,362.5,362.5,11
2023-12-22T06:00:00+0000,361.0,361.0,357.75,359.0,7
2023-12-26T06:00:00+0000,359.5,367.25,359.5,367.25,4
2023-12-27T06:00:00+0000,370.0,373.0,370.0,370.75,8
2023-12-28T06:00:00+0000,371.75,387.0,371.75,385.25,42
2023-12-29T06:00:00+0000,383.5,384.5,379.75,381.75,5
2024-01-02T06:00:00+0000,383.75,383.75,373.5,374.0,10
2024-01-03T06:00:00+0000,371.0,375.75,365.5,368.75,29
2024-01-04T06:00:00+0000,378.75,378.75,362.75,365.75,18
2024-01-05T06:00:00+0000,364.75,366.75,352.25,352.25,47
2024-01-08T06:00:00+0000,359.0,359.0,354.75,355.0,5
