Time,Open,High,Low,Close,Volume
2023-11-09T06:00:00+0000,15780.5,15827.75,15615.5,15635.0,94
2023-11-10T06:00:00+0000,15650.0,15999.0,15600.0,15976.25,150
2023-11-13T06:00:00+0000,15972.5,15982.25,15850.25,15927.75,87
2023-11-14T06:00:00+0000,15953.0,16315.75,15949.5,16267.0,176
2023-11-15T06:00:00+0000,16311.0,16434.25,16242.25,16293.5,170
2023-11-16T06:00:00+0000,16268.75,16313.75,16210.5,16299.0,147
2023-11-17T06:00:00+0000,16280.5,16343.25,16239.75,16302.0,99
2023-11-20T06:00:00+0000,16267.25,16521.25,16250.0,16501.5,281
2023-11-21T06:00:00+0000,16500.0,16538.25,16326.25,16402.5,106
2023-11-22T06:00:00+0000,16361.5,16577.0,16361.0,16463.0,107
2023-11-24T06:00:00+0000,16454.75,16500.0,16400.0,16433.75,178
2023-11-27T06:00:00+0000,16394.0,16500.0,16350.25,16421.0,99
2023-11-28T06:00:00+0000,16419.5,16480.0,16366.0,16457.25,87
2023-11-29T06:00:00+0000,16464.25,16618.0,16425.0,16432.0,181
2023-11-30T06:00:00+0000,16469.75,16500.0,16270.0,16391.75,215
2023-12-01T06:00:00+0000,16377.0,16450.0,16275.25,16427.0,210
2023-12-04T06:00:00+0000,16404.25,16409.5,16132.75,16271.75,403
2023-12-05T06:00:00+0000,16247.5,16360.0,16167.5,16312.25,214
2023-12-06T06:00:00+0000,16340.0,16442.75,16210.0,16219.0,440
2023-12-07T06:00:00+0000,16221.0,16470.75,16202.5,16449.0,589
2023-12-08T06:00:00+0000,16442.25,16534.0,16325.5,16512.75,391
2023-12-11T06:00:00+0000,16513.0,16678.0,16470.0,16661.0,425
2023-12-12T06:00:00+0000,16653.75,16814.75,16613.5,16789.0,682
2023-12-13T06:00:00+0000,16810.0,17017.75,16770.0,16988.5,999
2023-12-14T06:00:00+0000,16999.75,17093.0,16833.5,16962.75,1178
2023-12-15T06:00:00+0000,16950.25,17095.25,16949.25,17031.0,1174
2023-12-18T06:00:00+0000,17042.5,17184.5,17016.25,17152.75,1632
2023-12-19T06:00:00+0000,17137.75,17240.0,17123.0,17234.75,1229
2023-12-20T06:00:00+0000,17208.25,17286.25,16966.75,16974.5,4144
2023-12-21T06:00:00+0000,17001.25,17178.0,17000.25,17166.0,4596
2023-12-22T06:00:00+0000,17160.0,17248.75,17102.0,17187.5,1505
2023-12-26T06:00:00+0000,17190.0,17317.5,17190.0,17291.0,789
2023-12-27T06:00:00+0000,17308.5,17345.75,17267.0,17321.5,1189
2023-12-28T06:00:00+0000,17340.75,17371.75,17287.5,17299.25,1050
2023-12-29T06:00:00+0000,17304.5,17339.5,17147.75,17232.0,1218
2024-01-02T06:00:00+0000,17229.0,17245.25,16823.25,16927.0,3331
2024-01-03T06:00:00+0000,16940.0,16945.0,16729.75,16744.0,2781
2024-01-04T06:00:00+0000,16761.25,16792.25,16642.5,16650.75,2562
2024-01-05T06:00:00+0000,16675.0,16780.5,16541.5,16665.25,2418
2024-01-08T06:00:00+0000,16675.0,16875.0,16587.5,16862.75,1413
