Time,Open,High,Low,Close,Volume
2023-08-01T05:00:00+0000,1115.7,1124.9,1115.0,1121.8,271
2023-08-02T05:00:00+0000,1118.7,1119.4,1107.7,1109.4,344
2023-08-03T05:00:00+0000,1105.8,1107.0,1100.2,1102.2,304
2023-08-04T05:00:00+0000,1107.2,1107.2,1093.2,1094.7,614
2023-08-07T05:00:00+0000,1099.3,1109.5,1099.3,1107.9,86
2023-08-08T05:00:00+0000,1102.0,1104.8,1093.9,1102.8,221
2023-08-09T05:00:00+0000,1101.7,1106.9,1098.3,1101.6,220
2023-08-10T05:00:00+0000,1105.0,1111.0,1096.3,1098.8,229
2023-08-11T05:00:00+0000,1092.9,1102.9,1092.9,1100.0,168
2023-08-14T05:00:00+0000,1099.5,1101.0,1096.1,1100.1,211
2023-08-15T05:00:00+0000,1093.5,1094.1,1085.1,1086.2,303
2023-08-16T05:00:00+0000,1086.7,1092.7,1079.2,1079.9,208
2023-08-17T05:00:00+0000,1084.4,1084.9,1070.1,1071.4,386
2023-08-18T05:00:00+0000,1063.7,1075.5,1063.7,1072.4,326
2023-08-21T05:00:00+0000,1072.8,1073.9,1063.3,1070.1,593
2023-08-22T05:00:00+0000,1074.1,1076.4,1065.5,1067.8,177
2023-08-23T05:00:00+0000,1064.4,1079.8,1064.4,1077.9,303
2023-08-24T05:00:00+0000,1076.2,1081.5,1065.0,1065.2,314
2023-08-25T05:00:00+0000,1071.1,1077.4,1061.7,1073.5,424
2023-08-28T05:00:00+0000,1080.0,1085.9,1079.0,1082.2,477
2023-08-29T05:00:00+0000,1079.9,1091.0,1078.5,1090.4,359
2023-08-30T05:00:00+0000,1093.1,1099.0,1092.1,1095.6,439
2023-08-31T05:00:00+0000,1098.4,1099.0,1089.5,1089.9,719
2023-09-01T05:00:00+0000,1096.7,1098.7,1091.0,1095.4,414
2023-09-05T05:00:00+0000,1093.7,1093.7,1076.6,1076.8,558
2023-09-06T05:00:00+0000,1083.2,1083.2,1066.0,1071.4,281
2023-09-07T05:00:00+0000,1069.5,1072.3,1061.5,1068.0,286
2023-09-08T05:00:00+0000,1068.3,1069.3,1060.4,1062.5,1138
2023-09-11T05:00:00+0000,1066.1,1066.9,1056.9,1062.3,6034
2023-09-12T05:00:00+0000,1058.2,1064.2,1056.8,1058.3,1167
2023-09-13T05:00:00+0000,1056.2,1060.2,1046.7,1051.1,1464
2023-09-14T05:00:00+0000,1056.5,1062.6,1055.1,1061.2,131
2023-09-15T05:00:00+0000,1058.31,1058.31,1058.31,1058.31,0
