Time,Open,High,Low,Close,Volume
2023-05-12T05:00:00+0000,82.45,82.45,82.45,82.45,0
2023-05-15T05:00:00+0000,85.2,85.2,84.575,84.575,8
2023-05-16T05:00:00+0000,82.9,82.925,82.9,82.9,6
2023-05-17T05:00:00+0000,82.5,82.5,82.5,82.5,0
2023-05-18T05:00:00+0000,82.5,82.5,82.5,82.5,0
2023-05-19T05:00:00+0000,82.5,82.5,82.5,82.5,2
2023-05-22T05:00:00+0000,81.65,81.65,81.65,81.65,5
2023-05-23T05:00:00+0000,80.45,80.45,80.45,80.45,0
2023-05-24T05:00:00+0000,80.6,80.6,80.6,80.6,0
2023-05-25T05:00:00+0000,79.75,79.75,79.75,79.75,0
2023-05-26T05:00:00+0000,79.75,79.75,79.475,79.475,4
2023-05-30T05:00:00+0000,80.75,80.75,80.75,80.75,0
2023-05-31T05:00:00+0000,82.125,82.125,82.125,82.125,0
2023-06-01T05:00:00+0000,81.475,81.475,81.475,81.475,0
2023-06-02T05:00:00+0000,81.8,81.8,81.8,81.8,0
2023-06-05T05:00:00+0000,81.8,81.8,81.8,81.8,1
2023-06-06T05:00:00+0000,83.1,83.1,82.75,82.75,1
2023-06-07T05:00:00+0000,82.25,82.25,82.25,82.25,0
2023-06-08T05:00:00+0000,82.15,82.15,82.15,82.15,0
2023-06-09T05:00:00+0000,82.6,82.6,82.6,82.6,0
2023-06-12T05:00:00+0000,82.625,82.75,82.625,82.75,4
2023-06-13T05:00:00+0000,81.825,81.825,81.825,81.825,1
2023-06-14T05:00:00+0000,82.75,82.75,82.75,82.75,2
2023-06-15T05:00:00+0000,83.35,83.35,83.35,83.35,1
2023-06-16T05:00:00+0000,83.75,83.75,82.75,82.75,11
2023-06-20T05:00:00+0000,82.95,83.45,82.95,83.45,2
2023-06-21T05:00:00+0000,84.1,84.25,83.475,83.475,6
2023-06-22T05:00:00+0000,83.575,83.575,83.575,83.575,4
2023-06-23T05:00:00+0000,83.35,83.35,83.35,83.35,0
2023-06-26T05:00:00+0000,84.75,84.75,84.75,84.75,6
2023-06-27T05:00:00+0000,83.0,83.25,83.0,83.25,22
2023-06-28T05:00:00+0000,82.25,82.25,81.675,81.675,18
2023-06-29T05:00:00+0000,81.275,81.275,81.275,81.275,0
2023-06-30T05:00:00+0000,81.075,81.1,81.075,81.075,10
2023-07-03T05:00:00+0000,81.3,81.3,80.575,80.575,5
2023-07-05T05:00:00+0000,81.0,81.0,81.0,81.0,1
2023-07-06T05:00:00+0000,81.3,81.5,81.3,81.5,15
2023-07-07T05:00:00+0000,80.7,80.7,79.05,79.1,79
2023-07-10T05:00:00+0000,79.65,79.65,78.0,78.3,236
2023-07-11T05:00:00+0000,79.0,79.0,77.975,78.0,104
2023-07-12T05:00:00+0000,78.2,78.275,77.3,77.875,149
2023-07-13T05:00:00+0000,78.45,79.0,77.525,78.725,66
2023-07-14T05:00:00+0000,78.75,80.15,78.25,79.95,119
2023-07-17T05:00:00+0000,79.625,80.325,79.625,80.225,45
2023-07-18T05:00:00+0000,80.625,81.375,80.6,81.125,93
2023-07-19T05:00:00+0000,80.825,81.475,80.55,81.4,33
2023-07-20T05:00:00+0000,81.8,82.6,81.7,82.2,58
2023-07-21T05:00:00+0000,82.225,82.65,81.65,82.5,36
2023-07-24T05:00:00+0000,82.125,83.15,81.925,82.775,66
2023-07-25T05:00:00+0000,83.0,83.85,83.0,83.525,67
2023-07-26T05:00:00+0000,83.05,83.75,82.75,83.5,72
2023-07-27T05:00:00+0000,83.275,83.45,82.9,83.225,51
2023-07-28T05:00:00+0000,83.2,83.725,82.875,83.575,37
2023-07-31T05:00:00+0000,82.8,83.625,82.475,83.35,235
2023-08-01T05:00:00+0000,82.95,82.95,81.525,82.125,253
2023-08-02T05:00:00+0000,82.1,82.7,81.475,82.475,66
2023-08-03T05:00:00+0000,80.95,82.0,80.725,81.975,28
2023-08-04T05:00:00+0000,82.5,82.5,80.95,81.4,65
2023-08-07T05:00:00+0000,81.925,82.725,81.025,82.55,25
2023-08-08T05:00:00+0000,81.775,83.4,81.4,82.925,53
2023-08-09T05:00:00+0000,82.475,82.675,82.025,82.55,59
2023-08-10T05:00:00+0000,81.875,81.875,80.8,81.275,40
2023-08-11T05:00:00+0000,81.425,82.25,81.1,81.675,22
2023-08-14T05:00:00+0000,82.325,82.325,80.325,80.375,35
2023-08-15T05:00:00+0000,80.0,80.025,79.525,79.9,34
2023-08-16T05:00:00+0000,79.575,79.6,79.4,79.55,11
2023-08-17T05:00:00+0000,79.875,80.15,79.25,79.75,64
2023-08-18T05:00:00+0000,80.5,80.95,79.775,80.3,55
2023-08-21T05:00:00+0000,80.7,81.6,80.275,81.225,72
2023-08-22T05:00:00+0000,80.275,80.9,80.275,80.7,82
2023-08-23T05:00:00+0000,80.375,80.65,79.95,80.125,139
2023-08-24T05:00:00+0000,80.4,80.925,80.4,80.825,10
2023-08-25T05:00:00+0000,80.775,81.65,80.125,80.275,147
2023-08-28T05:00:00+0000,80.975,81.575,79.85,81.375,46
2023-08-29T05:00:00+0000,81.4,81.7,81.275,81.625,35
2023-08-30T05:00:00+0000,81.0,82.55,80.9,82.325,70
2023-08-31T05:00:00+0000,82.0,82.525,81.85,82.225,38
2023-09-01T05:00:00+0000,82.3,82.5,81.9,82.125,38
2023-09-05T05:00:00+0000,82.425,82.675,82.375,82.5,99
2023-09-06T05:00:00+0000,82.4,82.7,81.625,81.975,82
2023-09-07T05:00:00+0000,82.275,82.475,81.925,82.05,30
2023-09-08T05:00:00+0000,81.85,82.65,81.55,81.85,72
2023-09-11T05:00:00+0000,81.575,82.95,81.575,82.675,84
2023-09-12T05:00:00+0000,82.9,82.9,82.1,82.2,62
2023-09-13T05:00:00+0000,82.175,82.175,81.625,81.775,58
2023-09-14T05:00:00+0000,81.725,82.0,81.525,81.575,70
2023-09-15T05:00:00+0000,81.975,82.7,81.95,82.65,102
2023-09-18T05:00:00+0000,82.15,82.625,82.075,82.475,45
2023-09-19T05:00:00+0000,82.45,82.975,82.05,82.875,44
2023-09-20T05:00:00+0000,83.0,83.2,82.675,83.1,71
2023-09-21T05:00:00+0000,82.6,82.825,82.4,82.7,38
2023-09-22T05:00:00+0000,81.9,81.9,80.975,81.125,49
2023-09-25T05:00:00+0000,81.825,81.825,81.1,81.825,2
2023-09-26T05:00:00+0000,81.675,82.25,81.475,82.175,50
2023-09-27T05:00:00+0000,82.325,82.8,82.275,82.6,48
2023-09-28T05:00:00+0000,83.0,83.375,82.525,83.0,56
2023-09-29T05:00:00+0000,82.4,82.4,81.375,81.625,47
2023-10-02T05:00:00+0000,80.975,83.15,80.975,82.65,96
2023-10-03T05:00:00+0000,82.4,82.4,81.525,81.825,96
2023-10-04T05:00:00+0000,81.5,81.5,80.85,81.075,65
2023-10-05T05:00:00+0000,81.8,81.8,80.95,81.075,154
2023-10-06T05:00:00+0000,81.625,83.25,81.625,83.05,72
2023-10-09T05:00:00+0000,82.825,83.175,82.3,82.675,99
2023-10-10T05:00:00+0000,83.125,83.3,82.525,83.2,119
2023-10-11T05:00:00+0000,83.075,83.075,82.1,82.275,151
2023-10-12T05:00:00+0000,82.175,82.95,81.575,82.875,131
2023-10-13T05:00:00+0000,82.65,83.35,82.65,83.15,496
2023-10-16T05:00:00+0000,83.0,83.3,82.275,82.375,458
2023-10-17T05:00:00+0000,82.625,82.9,81.875,81.975,262
2023-10-18T05:00:00+0000,81.925,82.075,81.55,81.9,165
2023-10-19T05:00:00+0000,81.75,82.4,81.55,81.925,192
2023-10-20T05:00:00+0000,81.525,81.525,79.875,80.05,233
2023-10-23T05:00:00+0000,80.2,80.325,79.65,79.875,192
2023-10-24T05:00:00+0000,79.875,79.975,78.775,79.225,467
2023-10-25T05:00:00+0000,79.25,80.3,79.025,80.15,229
2023-10-26T05:00:00+0000,80.475,81.05,80.15,80.9,411
2023-10-27T05:00:00+0000,80.725,81.85,80.725,81.375,467
2023-10-30T05:00:00+0000,81.775,81.95,81.3,81.8,180
2023-10-31T05:00:00+0000,81.8,82.425,81.75,82.325,129
2023-11-01T05:00:00+0000,82.275,82.625,81.725,82.25,526
2023-11-02T05:00:00+0000,82.275,83.5,82.275,83.1,507
2023-11-03T05:00:00+0000,83.1,83.15,82.3,83.025,537
2023-11-06T06:00:00+0000,83.425,83.7,83.025,83.325,267
2023-11-07T06:00:00+0000,83.55,84.05,83.325,83.95,264
2023-11-08T06:00:00+0000,83.6,83.825,82.425,83.1,471
