Time,Open,High,Low,Close,Volume
2023-11-09T06:00:00+0000,94.645,94.65,94.64,94.64,88177
2023-11-10T06:00:00+0000,94.645,94.65,94.64,94.645,64880
2023-11-13T06:00:00+0000,94.64,94.65,94.635,94.635,50797
2023-11-14T06:00:00+0000,94.64,94.675,94.625,94.67,178568
2023-11-15T06:00:00+0000,94.67,94.675,94.665,94.67,78469
2023-11-16T06:00:00+0000,94.67,94.67,94.665,94.67,26077
2023-11-17T06:00:00+0000,94.67,94.67,94.665,94.67,34928
2023-11-20T06:00:00+0000,94.665,94.67,94.66,94.665,28317
2023-11-21T06:00:00+0000,94.66,94.665,94.655,94.66,87522
2023-11-22T06:00:00+0000,94.66,94.665,94.65,94.65,66822
2023-11-24T06:00:00+0000,94.65,94.655,94.645,94.655,107676
2023-11-27T06:00:00+0000,94.65,94.66,94.65,94.655,126936
2023-11-28T06:00:00+0000,94.655,94.665,94.655,94.665,62591
2023-11-29T06:00:00+0000,94.665,94.67,94.66,94.665,79212
2023-11-30T06:00:00+0000,94.665,94.665,94.66,94.665,80071
2023-12-01T06:00:00+0000,94.665,94.67,94.665,94.67,130691
2023-12-04T06:00:00+0000,94.665,94.67,94.665,94.67,73408
2023-12-05T06:00:00+0000,94.665,94.67,94.665,94.665,80693
2023-12-06T06:00:00+0000,94.665,94.67,94.665,94.67,47650
2023-12-07T06:00:00+0000,94.665,94.67,94.665,94.67,98807
2023-12-08T06:00:00+0000,94.665,94.67,94.665,94.665,32551
2023-12-11T06:00:00+0000,94.665,94.67,94.665,94.67,29913
2023-12-12T06:00:00+0000,94.67,94.67,94.665,94.665,22718
2023-12-13T06:00:00+0000,94.665,94.675,94.665,94.67,167546
2023-12-14T06:00:00+0000,94.67,94.67,94.665,94.67,62288
2023-12-15T06:00:00+0000,94.67,94.67,94.665,94.67,32363
2023-12-18T06:00:00+0000,94.67,94.675,94.67,94.67,4615
2023-12-19T06:00:00+0000,94.675,94.675,94.665,94.67,9309
2023-12-20T06:00:00+0000,94.67,94.675,94.665,94.67,30129
2023-12-21T06:00:00+0000,94.67,94.675,94.67,94.67,23866
2023-12-22T06:00:00+0000,94.67,94.675,94.67,94.675,7871
2023-12-26T06:00:00+0000,94.67,94.675,94.67,94.675,34835
2023-12-27T06:00:00+0000,94.67,94.675,94.67,94.675,31405
2023-12-28T06:00:00+0000,94.675,94.675,94.67,94.675,11955
2023-12-29T06:00:00+0000,94.675,94.675,94.67,94.6725,28582
2024-01-02T06:00:00+0000,94.6725,94.6725,94.67,94.67,38892
2024-01-03T06:00:00+0000,94.6725,94.6725,94.67,94.6725,40197
2024-01-04T06:00:00+0000,94.67,94.6725,94.67,94.67,71837
2024-01-05T06:00:00+0000,94.6725,94.6725,94.67,94.67,38665
2024-01-08T06:00:00+0000,94.67,94.6725,94.67,94.67,4262
