Date,Open,High,Low,Close,Vol,OI
4/28/2022,4.41,4.41,4.41,4.41,0,0
4/29/2022,4.386,4.386,4.386,4.386,0,0
5/2/2022,4.25,4.25,4.249,4.25,0,0
5/3/2022,4.27,4.27,4.269,4.27,0,0
5/4/2022,4.3180000000000005,4.319,4.3180000000000005,4.3180000000000005,0,0
5/5/2022,4.2780000000000005,4.2780000000000005,4.2780000000000005,4.2780000000000005,0,0
5/6/2022,4.272,4.272,4.272,4.272,0,0
5/9/2022,4.196000000000001,4.196000000000001,4.196000000000001,4.196000000000001,0,0
5/10/2022,4.162,4.162,4.162,4.162,0,0
5/11/2022,4.208,4.209,4.208,4.208,0,0
5/12/2022,4.104,4.104,4.104,4.104,0,0
5/13/2022,4.172,4.172,4.172,4.172,0,0
5/16/2022,4.184,4.185,4.184,4.184,0,0
5/17/2022,4.232,4.2330000000000005,4.232,4.232,0,0
5/18/2022,4.172,4.172,4.171,4.172,0,0
5/19/2022,4.26,4.26,4.26,4.26,0,0
5/20/2022,4.263999999999999,4.263999999999999,4.263,4.263999999999999,0,0
5/23/2022,4.33,4.33,4.33,4.33,0,0
5/24/2022,4.302,4.302,4.302,4.302,0,0
5/25/2022,4.266,4.266,4.265,4.266,0,0
5/26/2022,4.274,4.275,4.274,4.274,0,0
5/27/2022,4.322,4.322,4.322,4.322,0,0
5/31/2022,4.31,4.31,4.31,4.31,0,0
6/1/2022,4.336,4.336,4.336,4.336,0,0
6/2/2022,4.556,4.556,4.556,4.556,0,0
6/3/2022,4.484,4.484,4.484,4.484,0,0
6/6/2022,4.434,4.434,4.434,4.434,0,0
6/7/2022,4.436,4.437,4.436,4.436,0,0
6/8/2022,4.44,4.44,4.439,4.44,0,0
6/9/2022,4.378,4.378,4.378,4.378,0,0
6/10/2022,4.303999999999999,4.303999999999999,4.303999999999999,4.303999999999999,0,0
6/13/2022,4.228,4.228,4.227,4.228,0,0
6/14/2022,4.19,4.191,4.19,4.19,0,0
6/15/2022,4.194,4.195,4.194,4.194,0,0
6/16/2022,4.146,4.147,4.146,4.146,0,0
6/17/2022,4.052,4.052,4.051,4.052,0,0
6/21/2022,4.062,4.063,4.062,4.062,0,0
6/22/2022,3.972,3.9730000000000003,3.972,3.972,0,0
6/23/2022,3.78,3.78,3.78,3.78,0,0
6/24/2022,3.7760000000000002,3.7760000000000002,3.7760000000000002,3.7760000000000002,0,0
6/27/2022,3.7939999999999996,3.7939999999999996,3.7939999999999996,3.7939999999999996,0,0
6/28/2022,3.8160000000000003,3.8160000000000003,3.815,3.8160000000000003,0,0
6/29/2022,3.818,3.818,3.818,3.818,0,0
6/30/2022,3.74,3.741,3.74,3.74,0,0
7/1/2022,3.638,3.639,3.638,3.638,0,0
7/5/2022,3.4539999999999997,3.4539999999999997,3.4530000000000003,3.4539999999999997,0,0
7/6/2022,3.4219999999999997,3.4219999999999997,3.4210000000000003,3.4219999999999997,0,0
7/7/2022,3.58,3.58,3.58,3.58,0,0
7/8/2022,3.536,3.536,3.535,3.536,0,0
7/11/2022,3.4360000000000004,3.4360000000000004,3.435,3.4360000000000004,0,0
7/12/2022,3.312,3.312,3.312,3.312,0,0
7/13/2022,3.3480000000000003,3.3480000000000003,3.3480000000000003,3.3480000000000003,0,0
7/14/2022,3.234,3.234,3.233,3.234,0,0
7/15/2022,3.2680000000000002,3.2680000000000002,3.2680000000000002,3.2680000000000002,0,0
7/18/2022,3.378,3.378,3.377,3.378,0,0
7/19/2022,3.33,3.33,3.33,3.33,0,0
7/20/2022,3.366,3.367,3.366,3.366,0,0
7/21/2022,3.3339999999999996,3.335,3.3339999999999996,3.3339999999999996,0,0
7/22/2022,3.3819999999999997,3.3819999999999997,3.3819999999999997,3.3819999999999997,0,0
7/25/2022,3.4019999999999997,3.4019999999999997,3.4010000000000002,3.4019999999999997,0,0
7/26/2022,3.4339999999999997,3.4339999999999997,3.4330000000000003,3.4339999999999997,0,0
7/27/2022,3.4739999999999998,3.4739999999999998,3.4730000000000003,3.4739999999999998,0,0
7/28/2022,3.522,3.522,3.5210000000000004,3.522,0,0
7/29/2022,3.608,3.608,3.608,3.608,0,0
8/1/2022,3.582,3.582,3.582,3.582,0,0
8/2/2022,3.556,3.556,3.555,3.556,0,0
8/3/2022,3.508,3.508,3.5069999999999997,3.508,0,0
8/4/2022,3.5260000000000002,3.5269999999999997,3.5260000000000002,3.5260000000000002,0,0
8/5/2022,3.6,3.6,3.5989999999999998,3.6,0,0
8/8/2022,3.628,3.628,3.628,3.628,0,0
8/9/2022,3.628,3.628,3.628,3.628,0,0
8/10/2022,3.6839999999999997,3.685,3.6839999999999997,3.6839999999999997,0,0
8/11/2022,3.728,3.728,3.727,3.728,0,0
8/12/2022,3.6839999999999997,3.6839999999999997,3.6839999999999997,3.6839999999999997,0,0
8/15/2022,3.638,3.638,3.638,3.638,0,0
8/16/2022,3.64,3.64,3.64,3.64,0,0
8/17/2022,3.596,3.597,3.596,3.596,0,0
8/18/2022,3.636,3.637,3.636,3.636,0,0
8/19/2022,3.67,3.67,3.67,3.67,0,0
8/22/2022,3.648,3.648,3.648,3.648,0,0
8/23/2022,3.682,3.682,3.682,3.682,0,0
8/24/2022,3.648,3.648,3.647,3.648,0,0
8/25/2022,3.682,3.682,3.682,3.682,0,0
8/26/2022,3.6919999999999997,3.6919999999999997,3.6919999999999997,3.6919999999999997,0,0
8/29/2022,3.61,3.61,3.61,3.61,0,0
8/30/2022,3.5580000000000003,3.5580000000000003,3.557,3.5580000000000003,0,0
8/31/2022,3.516,3.517,3.516,3.516,0,0
9/1/2022,3.408,3.409,3.408,3.408,0,0
9/2/2022,3.412,3.412,3.412,3.412,0,0
9/6/2022,3.4539999999999997,3.4539999999999997,3.4539999999999997,3.4539999999999997,0,0
9/7/2022,3.424,3.424,3.423,3.424,0,0
9/8/2022,3.512,3.512,3.512,3.512,0,0
9/9/2022,3.552,3.552,3.552,3.552,0,0
9/12/2022,3.5860000000000003,3.5860000000000003,3.5860000000000003,3.5860000000000003,0,0
9/13/2022,3.542,3.543,3.542,3.542,0,0
9/14/2022,3.498,3.498,3.497,3.498,0,0
9/15/2022,3.4560000000000004,3.4560000000000004,3.455,3.4560000000000004,0,0
9/16/2022,3.46,3.46,3.46,3.46,0,0
9/19/2022,3.472,3.472,3.471,3.472,0,0
9/20/2022,3.47,3.47,3.469,3.47,0,0
9/21/2022,3.438,3.4389999999999996,3.438,3.438,0,0
9/22/2022,3.45,3.45,3.449,3.45,0,0
9/23/2022,3.326,3.327,3.326,3.326,0,0
9/26/2022,3.2739999999999996,3.275,3.2739999999999996,3.2739999999999996,0,0
9/27/2022,3.266,3.267,3.266,3.266,0,0
9/28/2022,3.3139999999999996,3.315,3.3139999999999996,3.3139999999999996,0,0
9/29/2022,3.362,3.363,3.362,3.362,0,0
9/30/2022,3.3480000000000003,3.3480000000000003,3.347,3.3480000000000003,0,0
10/3/2022,3.3539999999999996,3.3539999999999996,3.3539999999999996,3.3539999999999996,0,0
10/4/2022,3.432,3.4330000000000003,3.432,3.432,0,0
10/5/2022,3.458,3.458,3.458,3.458,0,0
10/6/2022,3.404,3.404,3.404,3.404,0,0
10/7/2022,3.3480000000000003,3.3480000000000003,3.347,3.3480000000000003,0,0
10/10/2022,3.388,3.388,3.388,3.388,0,0
10/11/2022,3.428,3.428,3.427,3.428,0,0
10/12/2022,3.386,3.387,3.386,3.386,0,0
10/13/2022,3.392,3.3930000000000002,3.392,3.392,0,0
10/14/2022,3.366,3.366,3.365,3.366,0,0
10/17/2022,3.37,3.3710000000000004,3.37,3.37,0,0
10/18/2022,3.3360000000000003,3.3360000000000003,3.3360000000000003,3.3360000000000003,0,0
10/19/2022,3.302,3.302,3.301,3.302,0,0
10/20/2022,3.3819999999999997,3.383,3.3819999999999997,3.3819999999999997,0,0
10/21/2022,3.424,3.425,3.424,3.424,0,0
10/24/2022,3.39,3.39,3.39,3.39,0,0
10/25/2022,3.358,3.359,3.358,3.358,0,0
10/26/2022,3.488,3.488,3.487,3.488,0,0
10/27/2022,3.468,3.468,3.468,3.468,0,0
10/28/2022,3.3819999999999997,3.3819999999999997,3.3819999999999997,3.3819999999999997,0,0
10/31/2022,3.3280000000000003,3.3280000000000003,3.327,3.3280000000000003,0,0
11/1/2022,3.428,3.428,3.427,3.428,0,0
11/2/2022,3.43,3.43,3.43,3.43,0,0
11/3/2022,3.4,3.4010000000000002,3.4,3.4,0,0
11/4/2022,3.648,3.648,3.648,3.648,0,0
11/7/2022,3.5860000000000003,3.5860000000000003,3.5860000000000003,3.5860000000000003,0,0
11/8/2022,3.66,3.66,3.66,3.66,0,0
11/9/2022,3.668,3.668,3.668,3.668,0,0
11/10/2022,3.698,3.698,3.698,3.698,0,0
11/11/2022,3.855,3.855,3.855,3.855,0,0
11/14/2022,3.7939999999999996,3.7939999999999996,3.793,3.7939999999999996,0,0
11/15/2022,3.792,3.793,3.792,3.792,0,0
11/16/2022,3.748,3.748,3.748,3.748,0,0
11/17/2022,3.688,3.6889999999999996,3.688,3.688,0,0
11/18/2022,3.64,3.64,3.639,3.64,0,0
11/21/2022,3.574,3.574,3.574,3.574,0,0
11/22/2022,3.608,3.608,3.6069999999999998,3.608,0,0
11/23/2022,3.61,3.61,3.61,3.61,0,0
11/25/2022,3.622,3.622,3.622,3.622,0,0
11/28/2022,3.596,3.596,3.596,3.596,0,0
11/29/2022,3.6239999999999997,3.6239999999999997,3.623,3.6239999999999997,0,0
11/30/2022,3.72,3.72,3.72,3.72,0,0
12/1/2022,3.804,3.804,3.804,3.804,0,0
12/2/2022,3.832,3.832,3.832,3.832,0,0
12/5/2022,3.792,3.793,3.792,3.792,0,0
12/6/2022,3.818,3.818,3.818,3.818,0,0
12/7/2022,3.8480000000000003,3.8480000000000003,3.847,3.8480000000000003,0,0
12/8/2022,3.858,3.859,3.858,3.858,0,0
12/9/2022,3.864,3.864,3.864,3.864,0,0
12/12/2022,3.798,3.799,3.798,3.798,0,0
12/13/2022,3.8280000000000003,3.8289999999999997,3.8280000000000003,3.8280000000000003,0,0
12/14/2022,3.864,3.865,3.864,3.864,0,0
12/15/2022,3.764,3.764,3.763,3.764,0,0
12/16/2022,3.762,3.762,3.762,3.762,0,0
12/19/2022,3.778,3.778,3.778,3.778,0,0
12/20/2022,3.7939999999999996,3.7939999999999996,3.7939999999999996,3.7939999999999996,0,0
12/21/2022,3.7960000000000003,3.7969999999999997,3.7960000000000003,3.7960000000000003,0,0
12/22/2022,3.752,3.752,3.752,3.752,0,0
12/23/2022,3.802,3.802,3.802,3.802,0,0
12/27/2022,3.8360000000000003,3.8369999999999997,3.8360000000000003,3.8360000000000003,0,0
12/28/2022,3.844,3.844,3.843,3.844,0,0
12/29/2022,3.818,3.818,3.818,3.818,0,0
12/30/2022,3.802,3.803,3.802,3.802,0,0
1/3/2023,3.7760000000000002,3.7760000000000002,3.775,3.7760000000000002,0,0
1/4/2023,3.75,3.7510000000000003,3.75,3.75,0,0
1/5/2023,3.82,3.82,3.819,3.82,0,0
1/6/2023,3.904,3.904,3.904,3.904,0,0
1/9/2023,4.022,4.023,4.022,4.022,0,0
1/10/2023,4.072,4.072,4.072,4.072,0,0
1/11/2023,4.156000000000001,4.157,4.156000000000001,4.156000000000001,0,0
1/12/2023,4.194,4.194,4.1930000000000005,4.194,0,0
1/13/2023,4.2139999999999995,4.2139999999999995,4.213,4.2139999999999995,0,0
1/17/2023,4.218,4.218999999999999,4.218,4.218,0,0
1/18/2023,4.228,4.229,4.228,4.228,0,0
1/19/2023,4.224,4.225,4.224,4.224,0,0
1/20/2023,4.244,4.244,4.244,4.244,0,0
1/23/2023,4.262,4.262,4.261,4.262,0,0
1/24/2023,4.254,4.254,4.253,4.254,0,0
1/25/2023,4.254,4.254,4.253,4.254,0,0
1/26/2023,4.27,4.271,4.27,4.27,0,0
1/27/2023,4.228,4.228,4.228,4.228,0,0
1/30/2023,4.21,4.21,4.21,4.21,0,0
1/31/2023,4.23,4.23,4.229,4.23,0,0
2/1/2023,4.124,4.124,4.124,4.124,0,0
2/2/2023,4.112,4.112,4.112,4.112,0,0
2/3/2023,4.08,4.08,4.079,4.08,0,0
2/6/2023,4.066,4.066,4.066,4.066,0,0
2/7/2023,4.104,4.105,4.104,4.104,0,0
2/8/2023,4.048,4.048,4.048,4.048,0,0
