Date,Open,High,Low,Close,Vol,OI
10/11/2022,2694.0,2694.0,2694.0,2694.0,0,0
10/12/2022,2727.25,2727.25,2727.25,2727.25,0,0
10/13/2022,2808.75,2808.75,2808.75,2808.75,0,0
10/14/2022,2733.25,2733.25,2733.25,2733.25,0,0
10/17/2022,2653.5,2653.5,2653.5,2653.5,0,0
10/18/2022,2632.75,2632.75,2632.75,2632.75,0,0
10/19/2022,2632.75,2632.75,2632.75,2632.75,0,0
10/20/2022,2677.0,2677.0,2677.0,2677.0,0,0
10/21/2022,2672.75,2672.75,2672.75,2672.75,0,0
10/24/2022,2641.75,2641.75,2641.75,2641.75,0,0
10/25/2022,2674.25,2674.25,2674.25,2674.25,0,0
10/26/2022,2800.0,2800.0,2800.0,2800.0,0,0
10/27/2022,2751.0,2751.0,2751.0,2751.0,0,0
10/28/2022,2651.25,2651.25,2651.25,2651.25,0,0
10/31/2022,2662.0,2662.0,2662.0,2662.0,0,0
11/1/2022,2684.0,2684.0,2684.0,2684.0,0,0
11/2/2022,2691.0,2691.0,2691.0,2691.0,0,0
11/3/2022,2707.25,2707.25,2707.25,2707.25,0,0
11/4/2022,2800.0,2800.0,2800.0,2800.0,0,0
11/7/2022,2776.0,2776.0,2776.0,2776.0,0,0
11/8/2022,2813.75,2813.75,2813.75,2813.75,0,0
11/9/2022,2754.25,2754.25,2754.25,2754.25,0,0
11/10/2022,2773.0,2773.0,2773.0,2773.0,0,0
11/11/2022,2906.25,2906.25,2906.25,2906.25,0,0
11/14/2022,2895.0,2895.0,2895.0,2895.0,0,0
11/15/2022,2844.0,2844.0,2844.0,2844.0,0,0
11/16/2022,2820.25,2820.25,2820.25,2820.25,0,0
11/17/2022,2801.75,2801.75,2801.75,2801.75,0,0
11/18/2022,2836.5,2836.5,2836.5,2836.5,0,0
11/21/2022,2787.0,2787.0,2787.0,2787.0,0,0
11/22/2022,2837.0,2837.0,2837.0,2837.0,0,0
11/23/2022,2800.75,2800.75,2800.75,2800.75,0,0
11/25/2022,2776.75,2776.75,2776.75,2776.75,0,0
11/28/2022,2775.25,2775.25,2775.25,2775.25,0,0
11/29/2022,2789.0,2789.0,2789.0,2789.0,0,0
11/30/2022,2882.25,2882.25,2882.25,2882.25,0,0
12/1/2022,2888.5,2888.5,2888.5,2888.5,0,0
12/2/2022,2945.5,2945.5,2945.5,2945.5,0,0
12/5/2022,2911.0,2911.0,2911.0,2911.0,0,0
12/6/2022,2905.25,2905.25,2905.25,2905.25,0,0
12/7/2022,2882.25,2882.25,2882.25,2882.25,0,0
12/8/2022,2906.5,2906.5,2906.5,2906.5,0,0
12/9/2022,2880.0,2880.0,2880.0,2880.0,0,0
12/12/2022,2836.75,2836.75,2836.75,2836.75,0,0
12/13/2022,2885.75,2885.75,2885.75,2885.75,0,0
12/14/2022,2865.0,2865.0,2865.0,2865.0,0,0
12/15/2022,2824.25,2824.25,2824.25,2824.25,0,0
12/16/2022,2817.25,2817.25,2817.25,2817.25,0,0
12/19/2022,2794.5,2794.5,2794.5,2794.5,0,0
12/20/2022,2806.0,2806.0,2806.0,2806.0,0,0
12/21/2022,2829.5,2829.5,2829.5,2829.5,0,0
12/22/2022,2846.75,2846.75,2846.75,2846.75,0,0
12/23/2022,2835.75,2835.75,2835.75,2835.75,0,0
12/27/2022,2830.5,2830.5,2830.5,2830.5,0,0
12/28/2022,2813.5,2813.5,2813.5,2813.5,0,0
12/29/2022,2846.25,2846.25,2846.25,2846.25,0,0
12/30/2022,2827.25,2827.25,2827.25,2827.25,0,0
1/3/2023,2769.0,2769.0,2769.0,2769.0,0,0
1/4/2023,2738.75,2738.75,2738.75,2738.75,0,0
1/5/2023,2724.5,2724.5,2724.5,2724.5,0,0
1/6/2023,2762.0,2762.0,2762.0,2762.0,0,0
1/9/2023,2918.25,2918.25,2918.25,2918.25,0,0
1/10/2023,2936.25,2936.25,2936.25,2936.25,0,0
1/11/2023,2979.5,2979.5,2979.5,2979.5,0,0
1/12/2023,3036.5,3036.5,3036.5,3036.5,0,0
1/13/2023,3091.5,3091.5,3091.5,3091.5,0,0
